Date Start,Date End,Open,High,Low,Close,Volume,Market Cap
"Jun 07, 2022","Jun 08, 2022","$ 1,881.27","$ 1,883.78","$ 1,739.47","$ 1,829.20",$ 38.04B,$ 217.05B
"Jun 06, 2022","Jun 07, 2022","$ 1,819.09","$ 1,935.90","$ 1,819.09","$ 1,871.38",$ 26.48B,$ 229.02B
"Jun 05, 2022","Jun 06, 2022","$ 1,834.51","$ 1,854.92","$ 1,789.80","$ 1,815.39",$ 15.36B,$ 219.94B
"Jun 04, 2022","Jun 05, 2022","$ 1,795.28","$ 1,838.34","$ 1,760.40","$ 1,822.51",$ 21.74B,$ 216.54B
"Jun 03, 2022","Jun 04, 2022","$ 1,850.40","$ 1,862.84","$ 1,759.79","$ 1,788.89",$ 28.62B,$ 218.33B
"Jun 02, 2022","Jun 03, 2022","$ 1,830.22","$ 1,866.89","$ 1,802.69","$ 1,850.32",$ 37.56B,$ 222.18B
"Jun 01, 2022","Jun 02, 2022","$ 1,956.34","$ 1,981.39","$ 1,788.39","$ 1,837.22",$ 32.24B,$ 231.58B
"May 31, 2022","Jun 01, 2022","$ 2,008.07","$ 2,016.59","$ 1,943.85","$ 1,964.28",$ 34.40B,$ 239.88B
"May 30, 2022","May 31, 2022","$ 1,821.12","$ 2,023.69","$ 1,815.69","$ 2,011.89",$ 26.20B,$ 232.34B
"May 29, 2022","May 30, 2022","$ 1,814.63","$ 1,841.47","$ 1,775.75","$ 1,827.21",$ 18.53B,$ 218.96B
"May 28, 2022","May 29, 2022","$ 1,733.17","$ 1,822.14","$ 1,733.17","$ 1,818.08",$ 32.09B,$ 215.76B
"May 27, 2022","May 28, 2022","$ 1,809.49","$ 1,828.20","$ 1,729.09","$ 1,733.78",$ 46.59B,$ 214.59B
"May 26, 2022","May 27, 2022","$ 1,955.96","$ 1,984.11","$ 1,772.04","$ 1,820.73",$ 31.94B,$ 228.50B
"May 25, 2022","May 26, 2022","$ 1,992.11","$ 2,035.32","$ 1,957.73","$ 1,958.13",$ 24.42B,$ 240.24B
"May 24, 2022","May 25, 2022","$ 1,991.82","$ 2,012.00","$ 1,939.31","$ 1,988.90",$ 26.34B,$ 240.13B
"May 23, 2022","May 24, 2022","$ 2,061.15","$ 2,102.57","$ 1,975.50","$ 1,992.81",$ 22.85B,$ 248.71B
"May 22, 2022","May 23, 2022","$ 1,995.85","$ 2,066.10","$ 1,980.20","$ 2,065.54",$ 15.04B,$ 244.25B
"May 21, 2022","May 22, 2022","$ 1,981.41","$ 2,015.45","$ 1,957.75","$ 2,000.33",$ 22.81B,$ 240.32B
"May 20, 2022","May 21, 2022","$ 2,039.07","$ 2,074.82","$ 1,946.95","$ 1,985.74",$ 30.49B,$ 243.87B
"May 19, 2022","May 20, 2022","$ 1,929.12","$ 2,046.03","$ 1,922.74","$ 2,041.14",$ 32.64B,$ 240.14B
"May 18, 2022","May 19, 2022","$ 2,107.88","$ 2,120.68","$ 1,931.41","$ 1,932.27",$ 27.13B,$ 244.86B
"May 17, 2022","May 18, 2022","$ 2,031.38","$ 2,119.27","$ 2,024.70","$ 2,107.52",$ 25.82B,$ 250.40B
"May 16, 2022","May 17, 2022","$ 2,147.95","$ 2,147.95","$ 1,995.64","$ 2,032.48",$ 24.11B,$ 247.09B
"May 15, 2022","May 16, 2022","$ 2,058.87","$ 2,154.35","$ 2,009.85","$ 2,152.20",$ 18.95B,$ 249.74B
"May 14, 2022","May 15, 2022","$ 2,012.03","$ 2,066.86","$ 1,956.79","$ 2,062.20",$ 27.25B,$ 244.10B
"May 13, 2022","May 14, 2022","$ 1,958.58","$ 2,141.57","$ 1,944.46","$ 2,009.05",$ 51.16B,$ 250.62B
"May 12, 2022","May 13, 2022","$ 2,076.23","$ 2,180.24","$ 1,763.33","$ 1,967.96",$ 76.19B,$ 235.93B
"May 11, 2022","May 12, 2022","$ 2,344.88","$ 2,447.43","$ 2,031.49","$ 2,077.30",$ 58.67B,$ 275.65B
"May 10, 2022","May 11, 2022","$ 2,239.57","$ 2,454.35","$ 2,210.41","$ 2,345.81",$ 66.00B,$ 284.99B
"May 09, 2022","May 10, 2022","$ 2,523.54","$ 2,530.12","$ 2,243.03","$ 2,258.00",$ 38.12B,$ 289.67B
"May 08, 2022","May 09, 2022","$ 2,639.72","$ 2,642.37","$ 2,502.07","$ 2,513.91",$ 27.74B,$ 308.67B
"May 07, 2022","May 08, 2022","$ 2,697.75","$ 2,701.80","$ 2,602.26","$ 2,644.93",$ 23.78B,$ 323.44B
"May 06, 2022","May 07, 2022","$ 2,751.91","$ 2,757.21","$ 2,648.62","$ 2,699.83",$ 35.83B,$ 327.57B
"May 05, 2022","May 06, 2022","$ 2,943.68","$ 2,953.07","$ 2,704.43","$ 2,752.98",$ 28.86B,$ 345.57B
"May 04, 2022","May 05, 2022","$ 2,784.92","$ 2,962.59","$ 2,781.02","$ 2,944.10",$ 22.70B,$ 344.55B
"May 03, 2022","May 04, 2022","$ 2,859.94","$ 2,862.99","$ 2,765.58","$ 2,786.85",$ 24.88B,$ 340.95B
"May 02, 2022","May 03, 2022","$ 2,829.07","$ 2,874.81","$ 2,793.82","$ 2,860.25",$ 25.58B,$ 342.23B
"May 01, 2022","May 02, 2022","$ 2,734.91","$ 2,841.39","$ 2,734.91","$ 2,831.79",$ 23.56B,$ 335.41B
"Apr 30, 2022","May 01, 2022","$ 2,820.83","$ 2,841.57","$ 2,732.42","$ 2,737.43",$ 24.93B,$ 339.66B
"Apr 29, 2022","Apr 30, 2022","$ 2,940.38","$ 2,948.36","$ 2,785.52","$ 2,817.73",$ 30.59B,$ 346.67B
"Apr 28, 2022","Apr 29, 2022","$ 2,892.45","$ 2,977.65","$ 2,865.99","$ 2,938.55",$ 28.78B,$ 351.89B
"Apr 27, 2022","Apr 28, 2022","$ 2,814.87","$ 2,914.17","$ 2,811.28","$ 2,893.56",$ 33.21B,$ 345.80B
"Apr 26, 2022","Apr 27, 2022","$ 3,009.61","$ 3,028.90","$ 2,785.87","$ 2,807.12",$ 31.75B,$ 354.92B
"Apr 25, 2022","Apr 26, 2022","$ 2,928.67","$ 3,023.69","$ 2,810.21","$ 3,012.94",$ 27.84B,$ 349.19B
"Apr 24, 2022","Apr 25, 2022","$ 2,941.08","$ 2,967.55","$ 2,925.39","$ 2,928.56",$ 12.63B,$ 355.36B
"Apr 23, 2022","Apr 24, 2022","$ 2,968.01","$ 2,980.16","$ 2,928.95","$ 2,942.91",$ 20.37B,$ 357.15B
"Apr 22, 2022","Apr 23, 2022","$ 2,990.02","$ 3,027.82","$ 2,946.74","$ 2,972.36",$ 33.54B,$ 360.41B
"Apr 21, 2022","Apr 22, 2022","$ 3,083.14","$ 3,179.76","$ 2,963.80","$ 2,994.36",$ 28.04B,$ 372.34B
"Apr 20, 2022","Apr 21, 2022","$ 3,106.90","$ 3,164.58","$ 3,048.14","$ 3,083.58",$ 24.37B,$ 373.12B
"Apr 19, 2022","Apr 20, 2022","$ 3,060.34","$ 3,129.81","$ 3,041.18","$ 3,111.41",$ 28.52B,$ 370.57B
"Apr 18, 2022","Apr 19, 2022","$ 2,997.24","$ 3,068.77","$ 2,900.59","$ 3,064.81",$ 25.85B,$ 357.14B
"Apr 17, 2022","Apr 18, 2022","$ 3,062.76","$ 3,085.40","$ 2,993.24","$ 2,998.15",$ 14.76B,$ 367.48B
"Apr 16, 2022","Apr 17, 2022","$ 3,047.51","$ 3,077.36","$ 3,019.61","$ 3,064.23",$ 15.16B,$ 366.42B
"Apr 15, 2022","Apr 16, 2022","$ 3,025.38","$ 3,048.99","$ 3,004.18","$ 3,047.23",$ 23.01B,$ 365.12B
"Apr 14, 2022","Apr 15, 2022","$ 3,122.85","$ 3,148.28","$ 2,989.89","$ 3,025.71",$ 26.58B,$ 370.00B
"Apr 13, 2022","Apr 14, 2022","$ 3,036.10","$ 3,134.41","$ 3,013.30","$ 3,124.17",$ 30.50B,$ 369.78B
"Apr 12, 2022","Apr 13, 2022","$ 2,986.59","$ 3,086.34","$ 2,962.99","$ 3,042.07",$ 37.75B,$ 363.91B
"Apr 11, 2022","Apr 12, 2022","$ 3,206.79","$ 3,216.94","$ 2,966.00","$ 2,986.51",$ 29.64B,$ 372.75B
"Apr 10, 2022","Apr 11, 2022","$ 3,268.05","$ 3,268.05","$ 3,268.05","$ 3,268.05",$ 17.65B,$ 393.19B
"Apr 09, 2022","Apr 10, 2022","$ 3,197.99","$ 3,266.45","$ 3,190.76","$ 3,266.45",$ 25.32B,$ 387.78B
"Apr 08, 2022","Apr 09, 2022","$ 3,233.11","$ 3,310.76","$ 3,181.83","$ 3,197.03",$ 28.62B,$ 392.04B
"Apr 07, 2022","Apr 08, 2022","$ 3,173.68","$ 3,268.74","$ 3,154.08","$ 3,238.59",$ 36.51B,$ 387.19B
"Apr 06, 2022","Apr 07, 2022","$ 3,411.69","$ 3,411.69","$ 3,174.96","$ 3,174.96",$ 37.58B,$ 396.52B
"Apr 05, 2022","Apr 06, 2022","$ 3,522.45","$ 3,551.95","$ 3,416.29","$ 3,416.29",$ 28.00B,$ 420.12B
"Apr 04, 2022","Apr 05, 2022","$ 3,523.10","$ 3,540.47","$ 3,425.09","$ 3,521.98",$ 28.21B,$ 419.28B
"Apr 03, 2022","Apr 04, 2022","$ 3,444.20","$ 3,573.32","$ 3,423.29","$ 3,520.92",$ 28.10B,$ 419.75B
"Apr 02, 2022","Apr 03, 2022","$ 3,456.47","$ 3,526.41","$ 3,442.78","$ 3,442.78",$ 37.47B,$ 418.51B
"Apr 01, 2022","Apr 02, 2022","$ 3,285.49","$ 3,473.54","$ 3,228.20","$ 3,452.56",$ 34.35B,$ 402.20B
"Mar 31, 2022","Apr 01, 2022","$ 3,387.41","$ 3,442.90","$ 3,273.10","$ 3,287.19",$ 24.32B,$ 404.83B
"Mar 30, 2022","Mar 31, 2022","$ 3,404.91","$ 3,445.59","$ 3,343.05","$ 3,389.66",$ 28.17B,$ 407.87B
"Mar 29, 2022","Mar 30, 2022","$ 3,336.27","$ 3,476.50","$ 3,336.27","$ 3,408.38",$ 30.81B,$ 410.02B
"Mar 28, 2022","Mar 29, 2022","$ 3,294.20","$ 3,429.98","$ 3,282.24","$ 3,330.98",$ 27.48B,$ 402.54B
"Mar 27, 2022","Mar 28, 2022","$ 3,149.46","$ 3,292.16","$ 3,134.18","$ 3,290.47",$ 14.16B,$ 381.27B
"Mar 26, 2022","Mar 27, 2022","$ 3,107.89","$ 3,152.88","$ 3,093.94","$ 3,148.62",$ 20.32B,$ 375.36B
"Mar 25, 2022","Mar 26, 2022","$ 3,115.56","$ 3,191.06","$ 3,092.87","$ 3,110.02",$ 27.65B,$ 376.21B
"Mar 24, 2022","Mar 25, 2022","$ 3,034.65","$ 3,124.49","$ 3,016.51","$ 3,112.87",$ 26.19B,$ 368.35B
"Mar 23, 2022","Mar 24, 2022","$ 2,971.95","$ 3,035.69","$ 2,934.30","$ 3,032.37",$ 22.25B,$ 357.03B
"Mar 22, 2022","Mar 23, 2022","$ 2,897.02","$ 3,045.89","$ 2,892.21","$ 2,975.12",$ 26.06B,$ 359.76B
"Mar 21, 2022","Mar 22, 2022","$ 2,865.82","$ 2,959.01","$ 2,839.68","$ 2,899.60",$ 19.88B,$ 347.89B
"Mar 20, 2022","Mar 21, 2022","$ 2,950.25","$ 2,962.45","$ 2,832.04","$ 2,867.03",$ 17.79B,$ 348.17B
"Mar 19, 2022","Mar 20, 2022","$ 2,941.94","$ 2,979.02","$ 2,915.25","$ 2,946.09",$ 22.10B,$ 354.14B
"Mar 18, 2022","Mar 19, 2022","$ 2,822.09","$ 2,978.68","$ 2,779.52","$ 2,946.03",$ 21.14B,$ 342.20B
"Mar 17, 2022","Mar 18, 2022","$ 2,778.75","$ 2,833.93","$ 2,754.17","$ 2,822.04",$ 24.03B,$ 334.88B
"Mar 16, 2022","Mar 17, 2022","$ 2,620.79","$ 2,791.83","$ 2,613.69","$ 2,779.27",$ 22.94B,$ 322.56B
"Mar 15, 2022","Mar 16, 2022","$ 2,596.26","$ 2,667.33","$ 2,518.65","$ 2,623.92",$ 17.83B,$ 309.12B
"Mar 14, 2022","Mar 15, 2022","$ 2,522.28","$ 2,613.16","$ 2,508.39","$ 2,598.47",$ 16.27B,$ 308.04B
"Mar 13, 2022","Mar 14, 2022","$ 2,577.75","$ 2,615.24","$ 2,512.58","$ 2,521.09",$ 10.64B,$ 309.78B
"Mar 12, 2022","Mar 13, 2022","$ 2,566.19","$ 2,615.03","$ 2,566.19","$ 2,584.04",$ 15.23B,$ 310.93B
"Mar 11, 2022","Mar 12, 2022","$ 2,617.92","$ 2,674.41","$ 2,535.22","$ 2,564.67",$ 19.24B,$ 310.50B
"Mar 10, 2022","Mar 11, 2022","$ 2,732.05","$ 2,736.05","$ 2,577.54","$ 2,612.81",$ 21.56B,$ 314.43B
"Mar 09, 2022","Mar 10, 2022","$ 2,588.66","$ 2,773.98","$ 2,578.26","$ 2,737.21",$ 24.47B,$ 325.79B
"Mar 08, 2022","Mar 09, 2022","$ 2,503.10","$ 2,625.76","$ 2,498.43","$ 2,585.45",$ 23.72B,$ 307.51B
"Mar 07, 2022","Mar 08, 2022","$ 2,569.55","$ 2,644.39","$ 2,458.18","$ 2,503.16",$ 17.80B,$ 305.45B
"Mar 06, 2022","Mar 07, 2022","$ 2,676.76","$ 2,689.45","$ 2,561.74","$ 2,565.71",$ 12.41B,$ 316.74B
"Mar 05, 2022","Mar 06, 2022","$ 2,629.96","$ 2,691.80","$ 2,608.02","$ 2,677.94",$ 18.99B,$ 317.56B
"Mar 04, 2022","Mar 05, 2022","$ 2,852.99","$ 2,852.99","$ 2,595.71","$ 2,626.63",$ 21.75B,$ 325.06B
"Mar 03, 2022","Mar 04, 2022","$ 2,963.76","$ 2,980.45","$ 2,805.65","$ 2,853.32",$ 22.52B,$ 347.01B
"Mar 02, 2022","Mar 03, 2022","$ 2,983.42","$ 3,049.82","$ 2,929.51","$ 2,954.23",$ 28.16B,$ 357.08B
"Mar 01, 2022","Mar 02, 2022","$ 2,931.77","$ 3,042.95","$ 2,885.69","$ 2,980.19",$ 30.93B,$ 353.27B
"Feb 28, 2022","Mar 01, 2022","$ 2,635.76","$ 2,946.43","$ 2,593.77","$ 2,938.12",$ 26.59B,$ 325.80B
"Feb 27, 2022","Feb 28, 2022","$ 2,792.10","$ 2,846.13","$ 2,594.96","$ 2,635.91",$ 18.53B,$ 328.54B
"Feb 26, 2022","Feb 27, 2022","$ 2,770.63","$ 2,857.13","$ 2,754.01","$ 2,784.81",$ 23.99B,$ 335.24B
"Feb 25, 2022","Feb 26, 2022","$ 2,601.79","$ 2,830.49","$ 2,581.22","$ 2,770.49",$ 30.94B,$ 319.31B
"Feb 24, 2022","Feb 25, 2022","$ 2,591.13","$ 2,694.75","$ 2,313.82","$ 2,598.89",$ 28.18B,$ 295.32B
"Feb 23, 2022","Feb 24, 2022","$ 2,640.46","$ 2,754.03","$ 2,592.32","$ 2,600.93",$ 20.05B,$ 320.07B
"Feb 22, 2022","Feb 23, 2022","$ 2,579.54","$ 2,654.11","$ 2,512.58","$ 2,644.69",$ 25.15B,$ 309.42B
"Feb 21, 2022","Feb 22, 2022","$ 2,634.33","$ 2,755.11","$ 2,573.78","$ 2,573.78",$ 18.52B,$ 321.62B
"Feb 20, 2022","Feb 21, 2022","$ 2,768.93","$ 2,772.28","$ 2,591.46","$ 2,637.06",$ 14.95B,$ 318.86B
"Feb 19, 2022","Feb 20, 2022","$ 2,788.02","$ 2,833.30","$ 2,711.43","$ 2,769.44",$ 18.51B,$ 332.57B
"Feb 18, 2022","Feb 19, 2022","$ 2,891.97","$ 2,942.37","$ 2,764.89","$ 2,790.53",$ 21.44B,$ 342.87B
"Feb 17, 2022","Feb 18, 2022","$ 3,126.48","$ 3,155.26","$ 2,862.96","$ 2,884.36",$ 20.35B,$ 362.12B
"Feb 16, 2022","Feb 17, 2022","$ 3,181.96","$ 3,187.60","$ 3,055.86","$ 3,129.90",$ 18.82B,$ 374.25B
"Feb 15, 2022","Feb 16, 2022","$ 2,938.57","$ 3,185.11","$ 2,915.72","$ 3,179.99",$ 19.83B,$ 367.65B
"Feb 14, 2022","Feb 15, 2022","$ 2,877.04","$ 2,958.76","$ 2,848.04","$ 2,935.18",$ 15.49B,$ 346.43B
"Feb 13, 2022","Feb 14, 2022","$ 2,920.95","$ 2,950.02","$ 2,853.97","$ 2,890.34",$ 15.40B,$ 348.59B
"Feb 12, 2022","Feb 13, 2022","$ 2,934.97","$ 2,980.72","$ 2,870.19","$ 2,911.95",$ 20.36B,$ 350.35B
"Feb 11, 2022","Feb 12, 2022","$ 3,074.64","$ 3,130.10","$ 2,888.48","$ 2,933.05",$ 25.20B,$ 365.32B
"Feb 10, 2022","Feb 11, 2022","$ 3,246.90","$ 3,275.13","$ 3,068.22","$ 3,076.21",$ 20.89B,$ 381.07B
"Feb 09, 2022","Feb 10, 2022","$ 3,118.41","$ 3,264.43","$ 3,061.01","$ 3,239.49",$ 20.89B,$ 377.15B
"Feb 08, 2022","Feb 09, 2022","$ 3,140.52","$ 3,224.56","$ 3,033.63","$ 3,123.00",$ 22.73B,$ 371.95B
"Feb 07, 2022","Feb 08, 2022","$ 3,055.88","$ 3,186.46","$ 2,994.41","$ 3,148.52",$ 17.70B,$ 369.92B
"Feb 06, 2022","Feb 07, 2022","$ 3,020.07","$ 3,059.32","$ 2,971.91","$ 3,051.91",$ 14.04B,$ 359.41B
"Feb 05, 2022","Feb 06, 2022","$ 2,991.67","$ 3,058.27","$ 2,967.55","$ 3,018.17",$ 24.31B,$ 360.05B
"Feb 04, 2022","Feb 05, 2022","$ 2,690.90","$ 2,987.92","$ 2,677.47","$ 2,987.92",$ 21.79B,$ 338.46B
"Feb 03, 2022","Feb 04, 2022","$ 2,681.92","$ 2,714.31","$ 2,588.17","$ 2,672.98",$ 20.15B,$ 316.05B
"Feb 02, 2022","Feb 03, 2022","$ 2,793.23","$ 2,807.05","$ 2,632.18","$ 2,678.40",$ 17.23B,$ 327.14B
"Feb 01, 2022","Feb 02, 2022","$ 2,689.12","$ 2,805.34","$ 2,683.23","$ 2,799.58",$ 19.49B,$ 328.91B
"Jan 31, 2022","Feb 01, 2022","$ 2,605.54","$ 2,699.28","$ 2,492.28","$ 2,689.51",$ 18.38B,$ 308.67B
"Jan 30, 2022","Jan 31, 2022","$ 2,602.62","$ 2,634.67","$ 2,551.23","$ 2,608.28",$ 19.50B,$ 310.27B
"Jan 29, 2022","Jan 30, 2022","$ 2,548.51","$ 2,629.55","$ 2,527.84","$ 2,598.45",$ 25.68B,$ 306.20B
"Jan 28, 2022","Jan 29, 2022","$ 2,424.03","$ 2,551.12","$ 2,372.18","$ 2,549.82",$ 24.45B,$ 291.65B
"Jan 27, 2022","Jan 28, 2022","$ 2,466.03","$ 2,513.43","$ 2,326.72","$ 2,428.66",$ 27.01B,$ 289.77B
"Jan 26, 2022","Jan 27, 2022","$ 2,459.68","$ 2,706.07","$ 2,417.30","$ 2,468.20",$ 21.63B,$ 300.58B
"Jan 25, 2022","Jan 26, 2022","$ 2,444.39","$ 2,500.28","$ 2,360.47","$ 2,464.11",$ 29.71B,$ 289.44B
"Jan 24, 2022","Jan 25, 2022","$ 2,542.40","$ 2,542.40","$ 2,175.52","$ 2,448.14",$ 24.89B,$ 282.73B
"Jan 23, 2022","Jan 24, 2022","$ 2,411.95","$ 2,547.27","$ 2,384.27","$ 2,536.32",$ 27.36B,$ 293.45B
"Jan 22, 2022","Jan 23, 2022","$ 2,573.61","$ 2,622.09","$ 2,332.15","$ 2,406.11",$ 37.48B,$ 294.85B
"Jan 21, 2022","Jan 22, 2022","$ 3,010.66","$ 3,032.11","$ 2,529.48","$ 2,552.59",$ 26.72B,$ 336.92B
"Jan 20, 2022","Jan 21, 2022","$ 3,099.29","$ 3,269.95","$ 3,013.74","$ 3,013.74",$ 16.12B,$ 376.54B
"Jan 19, 2022","Jan 20, 2022","$ 3,171.34","$ 3,179.18","$ 3,059.91","$ 3,100.99",$ 17.88B,$ 372.58B
"Jan 18, 2022","Jan 19, 2022","$ 3,219.26","$ 3,242.99","$ 3,100.95","$ 3,168.52",$ 16.27B,$ 377.74B
"Jan 17, 2022","Jan 18, 2022","$ 3,351.40","$ 3,356.42","$ 3,156.93","$ 3,214.91",$ 14.17B,$ 388.77B
"Jan 16, 2022","Jan 17, 2022","$ 3,331.38","$ 3,378.95","$ 3,292.91","$ 3,354.69",$ 12.27B,$ 397.50B
"Jan 15, 2022","Jan 16, 2022","$ 3,312.16","$ 3,367.67","$ 3,280.94","$ 3,331.83",$ 15.21B,$ 396.65B
"Jan 14, 2022","Jan 15, 2022","$ 3,245.77","$ 3,334.33","$ 3,202.76","$ 3,314.71",$ 19.04B,$ 390.37B
"Jan 13, 2022","Jan 14, 2022","$ 3,373.88","$ 3,409.04","$ 3,248.20","$ 3,256.14",$ 22.03B,$ 396.58B
"Jan 12, 2022","Jan 13, 2022","$ 3,239.92","$ 3,409.93","$ 3,215.34","$ 3,374.30",$ 22.11B,$ 393.44B
"Jan 11, 2022","Jan 12, 2022","$ 3,087.96","$ 3,258.22","$ 3,063.22","$ 3,238.01",$ 25.03B,$ 375.50B
"Jan 10, 2022","Jan 11, 2022","$ 3,159.75","$ 3,188.14","$ 2,956.98","$ 3,085.37",$ 23.90B,$ 370.22B
"Jan 09, 2022","Jan 10, 2022","$ 3,096.01","$ 3,215.33","$ 3,081.72","$ 3,164.41",$ 25.73B,$ 374.39B
"Jan 08, 2022","Jan 09, 2022","$ 3,201.98","$ 3,246.63","$ 3,023.87","$ 3,099.63",$ 29.08B,$ 378.09B
"Jan 07, 2022","Jan 08, 2022","$ 3,418.01","$ 3,419.46","$ 3,117.95","$ 3,197.23",$ 31.76B,$ 385.41B
"Jan 06, 2022","Jan 07, 2022","$ 3,554.20","$ 3,554.49","$ 3,323.86","$ 3,419.99",$ 33.17B,$ 409.26B
"Jan 05, 2022","Jan 06, 2022","$ 3,796.65","$ 3,849.98","$ 3,454.76","$ 3,563.19",$ 22.75B,$ 448.67B
"Jan 04, 2022","Jan 05, 2022","$ 3,771.47","$ 3,888.93","$ 3,731.84","$ 3,797.76",$ 21.88B,$ 452.46B
"Jan 03, 2022","Jan 04, 2022","$ 3,838.54","$ 3,847.98","$ 3,701.32","$ 3,770.23",$ 16.38B,$ 452.05B
"Jan 02, 2022","Jan 03, 2022","$ 3,777.23","$ 3,850.08","$ 3,738.11","$ 3,839.81",$ 12.08B,$ 449.90B
"Jan 01, 2022","Jan 02, 2022","$ 3,685.99","$ 3,785.08","$ 3,685.99","$ 3,773.58",$ 15.84B,$ 445.14B
"Dec 31, 2021","Jan 01, 2022","$ 3,721.88","$ 3,821.73","$ 3,644.59","$ 3,691.61",$ 16.84B,$ 446.02B
"Dec 30, 2021","Dec 31, 2021","$ 3,640.37","$ 3,774.38","$ 3,620.62","$ 3,724.11",$ 23.60B,$ 441.90B
"Dec 29, 2021","Dec 30, 2021","$ 3,808.75","$ 3,836.20","$ 3,634.02","$ 3,639.10",$ 20.50B,$ 450.26B
"Dec 28, 2021","Dec 29, 2021","$ 4,044.26","$ 4,044.26","$ 3,788.35","$ 3,814.28",$ 19.61B,$ 464.30B
"Dec 27, 2021","Dec 28, 2021","$ 4,071.64","$ 4,128.64","$ 4,042.10","$ 4,044.84",$ 14.07B,$ 485.13B
"Dec 26, 2021","Dec 27, 2021","$ 4,099.69","$ 4,105.35","$ 4,020.06","$ 4,076.41",$ 14.91B,$ 482.84B
"Dec 25, 2021","Dec 26, 2021","$ 4,049.14","$ 4,134.17","$ 4,039.65","$ 4,109.65",$ 15.64B,$ 484.03B
"Dec 24, 2021","Dec 25, 2021","$ 4,112.81","$ 4,134.71","$ 4,042.04","$ 4,048.61",$ 21.21B,$ 486.79B
"Dec 23, 2021","Dec 24, 2021","$ 3,984.60","$ 4,149.49","$ 3,908.54","$ 4,110.14",$ 22.59B,$ 474.71B
"Dec 22, 2021","Dec 23, 2021","$ 4,023.06","$ 4,071.36","$ 3,953.20","$ 3,988.06",$ 20.45B,$ 477.61B
"Dec 21, 2021","Dec 22, 2021","$ 3,939.56","$ 4,057.83","$ 3,922.35","$ 4,027.17",$ 28.62B,$ 475.80B
"Dec 20, 2021","Dec 21, 2021","$ 3,927.12","$ 3,971.77","$ 3,774.41","$ 3,936.14",$ 26.25B,$ 458.97B
"Dec 19, 2021","Dec 20, 2021","$ 3,963.93","$ 4,018.24","$ 3,899.84","$ 3,924.87",$ 23.81B,$ 468.96B
"Dec 18, 2021","Dec 19, 2021","$ 3,880.90","$ 3,987.54","$ 3,784.49","$ 3,961.20",$ 38.07B,$ 465.80B
"Dec 17, 2021","Dec 18, 2021","$ 3,965.19","$ 3,992.75","$ 3,723.24","$ 3,889.82",$ 34.43B,$ 462.35B
"Dec 16, 2021","Dec 17, 2021","$ 4,019.22","$ 4,104.89","$ 3,968.81","$ 3,973.24",$ 38.00B,$ 479.37B
"Dec 15, 2021","Dec 16, 2021","$ 3,867.64","$ 4,079.18","$ 3,681.06","$ 4,012.81",$ 30.12B,$ 459.42B
"Dec 14, 2021","Dec 15, 2021","$ 3,792.81","$ 3,880.33","$ 3,704.81","$ 3,867.82",$ 35.36B,$ 451.42B
"Dec 13, 2021","Dec 14, 2021","$ 4,138.94","$ 4,143.79","$ 3,694.34","$ 3,793.55",$ 28.40B,$ 467.18B
"Dec 12, 2021","Dec 13, 2021","$ 4,085.73","$ 4,175.86","$ 4,005.65","$ 4,140.57",$ 31.77B,$ 483.67B
"Dec 11, 2021","Dec 12, 2021","$ 3,910.80","$ 4,095.70","$ 3,859.89","$ 4,091.66",$ 47.59B,$ 477.74B
"Dec 10, 2021","Dec 11, 2021","$ 4,129.37","$ 4,219.47","$ 3,918.34","$ 3,918.34",$ 47.78B,$ 484.91B
"Dec 09, 2021","Dec 10, 2021","$ 4,439.35","$ 4,473.08","$ 4,090.57","$ 4,153.46",$ 45.09B,$ 508.92B
"Dec 08, 2021","Dec 09, 2021","$ 4,310.24","$ 4,450.65","$ 4,240.41","$ 4,436.88",$ 43.04B,$ 517.10B
"Dec 07, 2021","Dec 08, 2021","$ 4,358.19","$ 4,422.88","$ 4,273.40","$ 4,306.10",$ 53.12B,$ 516.49B
"Dec 06, 2021","Dec 07, 2021","$ 4,200.80","$ 4,364.45","$ 3,953.65","$ 4,348.48",$ 52.47B,$ 490.99B
"Dec 05, 2021","Dec 06, 2021","$ 4,120.11","$ 4,243.92","$ 4,054.03","$ 4,192.64",$ 45.38B,$ 493.92B
"Dec 04, 2021","Dec 05, 2021","$ 4,229.80","$ 4,238.47","$ 3,642.68","$ 4,097.56",$ 66.82B,$ 477.09B
"Dec 03, 2021","Dec 04, 2021","$ 4,522.42","$ 4,643.01","$ 4,126.38","$ 4,248.67",$ 35.66B,$ 529.96B
"Dec 02, 2021","Dec 03, 2021","$ 4,590.63","$ 4,624.23","$ 4,458.62","$ 4,520.33",$ 39.62B,$ 538.75B
"Dec 01, 2021","Dec 02, 2021","$ 4,637.12","$ 4,769.29","$ 4,543.11","$ 4,586.96",$ 53.58B,$ 556.44B
"Nov 30, 2021","Dec 01, 2021","$ 4,448.38","$ 4,721.59","$ 4,363.32","$ 4,641.65",$ 44.35B,$ 538.58B
"Nov 29, 2021","Nov 30, 2021","$ 4,298.53","$ 4,460.03","$ 4,297.36","$ 4,452.26",$ 41.95B,$ 517.30B
"Nov 28, 2021","Nov 29, 2021","$ 4,099.30","$ 4,300.93","$ 4,007.49","$ 4,300.93",$ 35.46B,$ 485.63B
"Nov 27, 2021","Nov 28, 2021","$ 4,042.30","$ 4,184.98","$ 4,042.30","$ 4,082.37",$ 45.18B,$ 489.11B
