Date,Open,High,Low,Close,Volume,High_Low_Diff,Close_Change
"May 26, 2022",220.47,239.56,217.89,235.91,"106,003,200",21.670000000000016,-6.832273606887574
"May 25, 2022",207.95,223.11,207.67,219.6,"92,139,300",15.440000000000026,-6.913653511932516
"May 24, 2022",217.84,217.97,206.86,209.39,"89,092,500",11.109999999999985,-4.649362477231334
"May 23, 2022",218.34,226.65,212.69,224.97,"88,903,500",13.960000000000008,7.440660967572477
"May 20, 2022",238.00,240.53,211.0,221.3,"144,973,200",29.53,-1.631328621593986
"May 19, 2022",235.67,244.67,231.37,236.47,"90,296,700",13.299999999999983,6.854948034342523
"May 18, 2022",248.17,253.5,233.6,236.6,"87,811,800",19.900000000000006,0.05497526113249496
"May 17, 2022",249.12,254.83,242.95,253.87,"80,236,200",11.880000000000024,7.299239222316145
"May 16, 2022",255.72,256.59,239.7,241.46,"86,098,500",16.889999999999986,-4.8883286721550405
"May 13, 2022",257.83,262.45,250.52,256.53,"92,150,700",11.929999999999978,6.241199370496142
"May 12, 2022",233.67,253.22,226.67,242.67,"140,313,000",26.55000000000001,-5.40287685650801
"May 11, 2022",265.00,269.92,242.4,244.67,"97,224,600",27.52000000000001,0.8241645032348366
"May 10, 2022",273.10,275.12,258.08,266.68,"84,401,700",17.04000000000002,8.995790248089275
"May 9, 2022",278.82,281.88,260.38,262.37,"90,810,300",21.5,-1.6161691915404286
"May 6, 2022",295.67,296.0,281.04,288.55,"72,903,000",14.95999999999998,9.978274955215927
"May 5, 2022",313.01,315.2,285.9,291.09,"92,519,100",29.30000000000001,0.8802633858949749
"May 4, 2022",301.31,318.5,295.09,317.54,"81,643,800",23.410000000000025,9.086536809921352
